movieId,title,genres,release_year,num_ratings,avg_rating,weighted_score
1225,Amadeus (1984),Drama,1984.0,26190,4.067926689576174,4.067846113782769
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,1955.0,604,4.071192052980132,4.06769869999718
3819,Tampopo (1985),Comedy,1985.0,2229,4.06864064602961,4.06769404401537
143511,Human (2015),Documentary,2015.0,161,4.080745341614906,4.067640565633692
183329,Cuba and the Cameraman (2017),Documentary,2017.0,28,4.142857142857143,4.0675137399430605
3468,"Hustler, The (1961)",Drama,1961.0,5197,4.0676351741389265,4.0672293541446995
26699,Close-Up (Nema-ye Nazdik) (1990),Drama,1990.0,383,4.0718015665796345,4.066299771943615
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,1953.0,1456,4.0676510989010985,4.066203986418581
259623,Joe Pera Talks You to Sleep (2016),Animation,2016.0,6,4.416666666666667,4.065676524786475
246512,Nuvvu Naaku Nachav (2001),Children|Comedy|Drama|Romance,2001.0,6,4.416666666666667,4.065676524786475
195573,The Tragedy of Man (2011),Animation|Drama,2011.0,6,4.416666666666667,4.065676524786475
1132,Manon of the Spring (Manon des sources) (1986),Drama,1986.0,3337,4.066227150134852,4.065596110272025
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1996.0,1935,4.06640826873385,4.065320295404383
1256,Duck Soup (1933),Comedy|Musical|War,1933.0,6742,4.063705132008306,4.0633934478348595
2935,"Lady Eve, The (1941)",Comedy|Romance,1941.0,1727,4.064562825709323,4.063346103064368
202749,Portrait of a Lady on Fire (2019),Drama|Romance,2019.0,1637,4.063836285888821,4.062553637704877
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,1956.0,687,4.065502183406114,4.062446171550496
1219,Psycho (1960),Crime|Horror,1960.0,28016,4.061250713877784,4.061175865950399
172719,Notre Dame de Paris (1998),Drama|Romance,1998.0,15,4.2,4.0603183646054
5995,"Pianist, The (2002)",Drama|War,2002.0,23807,4.059478304700298,4.059390373900554
134849,Duck Amuck (1953),Animation|Children|Comedy,1953.0,408,4.063725490196078,4.058598566337297
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,1940.0,6153,4.058833089549813,4.0584931620143445
207313,Knives Out (2019),Comedy|Crime|Drama|Mystery|Thriller,2019.0,11275,4.058669623059867,4.058484119198217
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,2000.0,4270,4.0588992974238876,4.058409506600724
150854,The West (1996),(no genres listed),1996.0,7,4.357142857142857,4.058379133143533
193205,The Cave of the Golden Rose 2 (1992),Adventure|Children|Fantasy|Romance,1992.0,7,4.357142857142857,4.058379133143533
195529,Mushishi: The Shadow That Devours the Sun (2014),Adventure|Animation|Fantasy,2014.0,33,4.121212121212121,4.057868919951194
2028,Saving Private Ryan (1998),Action|Drama|War,1998.0,64235,4.057476453646766,4.057443925030719
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,2004.0,286,4.064685314685315,4.057379903466291
2330,Hands on a Hard Body (1996),Comedy|Documentary,1996.0,895,4.058659217877095,4.05632710389999
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994.0,8956,4.056163465832961,4.055930499240712
3469,Inherit the Wind (1960),Drama,1960.0,2307,4.056566970091027,4.0556628030308755
6896,Shoah (1985),Documentary|War,1985.0,360,4.061111111111111,4.055318818227325
3090,Matewan (1987),Drama,1987.0,1239,4.056497175141243,4.054814997742379
800,Lone Star (1996),Drama|Mystery|Western,1996.0,7682,4.054022390002603,4.053751355049231
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997.0,35791,4.05365874102428,4.05360057587233
164179,Arrival (2016),Sci-Fi,2016.0,20587,4.053164618448536,4.053063549089237
55820,No Country for Old Men (2007),Crime|Drama,2007.0,28009,4.053054375379342,4.052980093970165
177521,Photon (2017),Documentary,2017.0,8,4.3125,4.0525412198291795
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,1981.0,265,4.060377358490566,4.052529633701467
942,Laura (1944),Crime|Film-Noir|Mystery,1944.0,3363,4.0527802557240555,4.0521620838627905
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,1973.0,747,4.054886211512717,4.052103354069816
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,1981.0,4982,4.052488960256925,4.052071711917796
147290,Seventeen Moments in Spring (1973),Adventure|Drama|War,1973.0,85,4.076470588235294,4.052016232164273
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,1979.0,201,4.062189054726368,4.051849321173852
916,Roman Holiday (1953),Comedy|Drama|Romance,1953.0,8180,4.051589242053789,4.051335298484269
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,1966.0,1927,4.051894135962637,4.050816698910468
1299,"Killing Fields, The (1984)",Drama|War,1984.0,8314,4.0508178975222515,4.050568231385076
167832,The Invisible Guest (2016),Thriller,2016.0,1354,4.052067946824224,4.050534964748003
3077,42 Up (1998),Documentary,1998.0,1278,4.052034428794992,4.0504104782799155
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,2003.0,2894,4.05062197650311,4.049905183770129
208703,1917 (2019),Drama|War,2019.0,7377,4.049816998779992,4.049535900826439
147833,Anthony Jeselnik: Caligula (2013),Comedy,2013.0,49,4.091836734693878,4.049517886241016
1222,Full Metal Jacket (1987),Drama|War,1987.0,33265,4.049496467758906,4.04943413629718
167792,"What's Opera, Doc? (1957)",Animation|Children|Comedy,1957.0,196,4.058673469387755,4.048108142415615
225758,David Attenborough: A Life on Our Planet (2020),Documentary,2020.0,404,4.053217821782178,4.048092148271654
160694,Patterns of Evidence: The Exodus (2015),Documentary,2015.0,9,4.277777777777778,4.047764745299254
183563,Postmen in the Mountains (1999),Drama,1999.0,9,4.277777777777778,4.047764745299254
166291,A Silent Voice (2016),Animation|Drama|Romance,2016.0,925,4.04972972972973,4.047492354043465
86781,Incendies (2010),Drama|Mystery|War,2010.0,2185,4.048054919908467,4.047108098856101
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,1957.0,1753,4.047917855105533,4.046738126608713
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,1980.0,160,4.059375,4.046453161717851
3224,Woman in the Dunes (Suna no onna) (1964),Drama,1964.0,1054,4.047912713472486,4.045952094884746
183423,AlphaGo (2017),Documentary,2017.0,526,4.0494296577946765,4.0455026746179765
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,1951.0,12495,4.044937975190076,4.04477277844269
136447,George Carlin: You Are All Diseased (1999),Comedy,1999.0,279,4.051971326164875,4.044574420634491
104879,Prisoners (2013),Drama|Mystery|Thriller,2013.0,9689,4.044535039735782,4.044322093922019
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,1938.0,2828,4.044908062234795,4.0441785908827885
198003,U.S. Go Home (1994),Drama,1994.0,10,4.25,4.04378434985765
158294,Sillunu Oru Kaadhal (2006),Children|Romance,2006.0,10,4.25,4.04378434985765
3147,"Green Mile, The (1999)",Crime|Drama,1999.0,41222,4.042695647954975,4.042645677571277
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,1967.0,395,4.046835443037975,4.04162572342139
1041,Secrets & Lies (1996),Drama,1996.0,6213,4.041847738612587,4.041516558680337
169954,Prohibition (2011),Documentary,2011.0,47,4.085106382978723,4.041334942822281
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,1989.0,7039,4.041483165222333,4.04119094051957
188173,The Godfather Family: A Look Inside (1990),Action|Documentary|Drama,1990.0,23,4.130434782608695,4.041016487931672
207247,My Thoughts Are Silent (2019),Comedy,2019.0,23,4.130434782608695,4.041016487931672
68157,Inglourious Basterds (2009),Action|Drama|War,2009.0,36055,4.04038274857856,4.04032574568595
3470,Dersu Uzala (1975),Adventure|Drama,1975.0,1333,4.040510127531883,4.038970346215948
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,1997.0,1787,4.039731393396754,4.038583237673723
270366,The Beatles: Get Back - The Rooftop Concert (2022),Documentary,2022.0,25,4.12,4.037978229566363
28,Persuasion (1995),Drama|Romance,1995.0,3497,4.038318558764655,4.037732327007228
189161,Born in the USSR: 21 Up (2005),(no genres listed),2005.0,12,4.208333333333333,4.037529442735128
172725,The Secret Life of Chaos (2010),Documentary,2010.0,12,4.208333333333333,4.037529442735128
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,1960.0,360,4.043055555555555,4.0373630171223525
193950,Free Solo (2018),Documentary,2018.0,2133,4.038209095171121,4.037248436626835
53226,"Great War, The (Grande guerra, La) (1959)",Action|Adventure|Comedy|Drama|War,1959.0,39,4.089743589743589,4.037205175568092
196067,The Dawn Wall (2018),Adventure|Documentary,2018.0,335,4.043283582089552,4.037167395247157
2066,Out of the Past (1947),Film-Noir,1947.0,1522,4.038436268068331,4.037090165484443
1228,Raging Bull (1980),Drama,1980.0,13554,4.036668142245832,4.0365170708319775
26366,Harlan County U.S.A. (1976),Documentary,1976.0,289,4.0432525951557095,4.0361698013687
1258,"Shining, The (1980)",Horror,1980.0,40297,4.035709854331588,4.0356590836546395
3415,"Mirror, The (Zerkalo) (1975)",Drama,1975.0,1298,4.036979969183359,4.0354041632294555
3091,Kagemusha (1980),Drama|War,1980.0,1749,4.036020583190394,4.034851748828265
58425,Heima (2007),Documentary,2007.0,330,4.040909090909091,4.034715096982807
134130,The Martian (2015),Adventure|Drama|Sci-Fi,2015.0,30091,4.034644910438337,4.03457699173224
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,2014.0,22142,4.034414235389757,4.0343219568369895
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,1969.0,1338,4.035500747384155,4.03397418820768
5932,Burden of Dreams (1982),Documentary,1982.0,470,4.038297872340426,4.033952144487906
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,1925.0,3000,4.0345,4.0338192578941685
56782,There Will Be Blood (2007),Drama|Western,2007.0,15800,4.0334810126582274,4.03335181699774
177765,Coco (2017),Adventure|Animation|Children,2017.0,10083,4.033521769314688,4.033319326940832
99114,Django Unchained (2012),Action|Drama|Western,2012.0,33575,4.033104988830975,4.033044209196721
149306,Jimi Plays Monterey (1986),(no genres listed),1986.0,14,4.178571428571429,4.032838262393237
166465,"Thelonious Monk: Straight, No Chaser (1988)",Documentary,1988.0,14,4.178571428571429,4.032838262393237
136449,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,2008.0,983,4.034587995930824,4.032513108830754
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,1996.0,9950,4.032713567839196,4.032508582415423
3035,Mister Roberts (1955),Comedy|Drama|War,1955.0,2748,4.03311499272198,4.032372877163015
945,Top Hat (1935),Comedy|Musical|Romance,1935.0,2398,4.033152627189325,4.032302255082622
4427,"Lion in Winter, The (1968)",Drama,1968.0,1908,4.0332809224318655,4.0322122576954404
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,1963.0,5302,4.032157676348548,4.031773267759859
1281,"Great Dictator, The (1940)",Comedy|Drama|War,1940.0,5719,4.032086029026053,4.031729664778586
126947,Carriage to Vienna (1966),Drama|War,1966.0,15,4.166666666666667,4.0309065998995175
188773,Shoplifters (2018),Drama,2018.0,1376,4.031976744186046,4.030497396370313
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,1998.0,25084,4.030218465954393,4.030137344024487
148667,John Mulaney: The Comeback Kid (2015),Comedy,2015.0,689,4.032656023222061,4.029703925033707
136445,George Carlin: Back in Town (1996),Comedy,1996.0,188,4.039893617021277,4.029081116833114
214,Before the Rain (Pred dozhdot) (1994),Drama|War,1994.0,1049,4.030981887511916,4.029044160036434
2937,"Palm Beach Story, The (1942)",Comedy,1942.0,1027,4.030671859785784,4.028693306315152
7566,28 Up (1985),Documentary,1985.0,910,4.030769230769231,4.028536636182337
2132,Who's Afraid of Virginia Woolf? (1966),Drama,1966.0,3862,4.028741584671155,4.028215686386722
6787,All the President's Men (1976),Drama|Thriller,1976.0,6435,4.028515928515929,4.028200312598772
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,1969.0,18982,4.028263618164577,4.028156627275511
165969,HyperNormalisation (2016),Documentary,2016.0,301,4.034883720930233,4.028136673921756
3730,"Conversation, The (1974)",Drama|Mystery,1974.0,5844,4.0282340862423,4.027886659630224
149412,Legend of the Galactic Heroes: My Conquest Is the Sea of Stars (1988),Animation|Sci-Fi,1988.0,35,4.085714285714285,4.027713843197075
1950,In the Heat of the Night (1967),Drama|Mystery,1967.0,4325,4.028092485549133,4.027623159740766
1251,8 1/2 (8½) (1963),Drama|Fantasy,1963.0,4493,4.027598486534609,4.027146921512411
158157,Little Forest: Winter/Spring (2015),Drama,2015.0,36,4.083333333333333,4.026984531533994
910,Some Like It Hot (1959),Comedy|Crime,1959.0,15012,4.0271116440181185,4.026976516064892
7256,Touching the Void (2003),Adventure|Documentary,2003.0,2928,4.026639344262295,4.02594723965812
152970,Hunt for the Wilderpeople (2016),Adventure|Comedy,2016.0,3325,4.026466165413534,4.025856751487313
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,1989.0,3238,4.02609635577517,4.025470806234041
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,1946.0,19738,4.025306515351099,4.025203921590592
150900,Top Gear: The Worst Car In the History of the World (2012),(no genres listed),2012.0,19,4.131578947368421,4.025019628490085
219994,The Father (2020),Drama,2020.0,1193,4.026404023470243,4.02470745790652
93988,North & South (2004),Drama|Romance,2004.0,485,4.028865979381443,4.0246928381895115
3983,You Can Count on Me (2000),Drama|Romance,2000.0,3315,4.025188536953243,4.024578056134547
1230,Annie Hall (1977),Comedy|Romance,1977.0,21245,4.024664626971052,4.024569370367502
140265,George Carlin: Jammin' in New York (1992),Comedy,1992.0,245,4.03265306122449,4.0243943813696035
4432,Sweet Smell of Success (1957),Drama|Film-Noir,1957.0,1201,4.025811823480433,4.024127524686859
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,1998.0,1987,4.024660291897333,4.023642741175611
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,1955.0,1153,4.025151777970511,4.023398625279905
8477,"Jetée, La (1962)",Romance|Sci-Fi,1962.0,1563,4.024632117722329,4.0233389215324555
187531,John Mulaney: Kid Gorgeous at Radio City (2018),Comedy,2018.0,478,4.027196652719665,4.022969608746441
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,1928.0,1402,4.024251069900143,4.022810122648356
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,1987.0,355,4.028169014084507,4.022480146213702
1283,High Noon (1952),Drama|Western,1952.0,6162,4.0228010386238235,4.022473298539632
6918,"Unvanquished, The (Aparajito) (1957)",Drama,1957.0,489,4.026584867075664,4.022455014660472
116136,Olive Kitteridge (2014),Drama,2014.0,334,4.028443113772455,4.022397060113963
909,"Apartment, The (1960)",Comedy|Drama|Romance,1960.0,7320,4.0223360655737705,4.022060285741368
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,1954.0,7688,4.02230749219563,4.022044917060897
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,1929.0,876,4.023972602739726,4.02166903439441
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,1994.0,6669,4.021967311440996,4.021664729755403
1247,"Graduate, The (1967)",Comedy|Drama|Romance,1967.0,23216,4.021601481736734,4.021514575424167
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,1989.0,614,4.02442996742671,4.021145149672551
100556,"Act of Killing, The (2012)",Documentary,2012.0,1146,4.021378708551484,4.019621439197119
899,Singin' in the Rain (1952),Comedy|Musical|Romance,1952.0,14105,4.019638426090039,4.019495669681597
179915,1945 (2017),Drama,2017.0,25,4.1,4.019459711047844
115969,Generation War (2013),Drama|War,2013.0,131,4.034351145038168,4.018988061641291
32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,1997.0,1033,4.0208131655372705,4.018865132558736
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,1994.0,2073,4.019778099372889,4.0188074275654415
906,Gaslight (1944),Drama|Thriller,1944.0,2554,4.019185591229444,4.018398048590881
169252,Everything Will Be OK (2006),Animation|Drama,2006.0,196,4.028061224489796,4.017805112112585
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,1931.0,3416,4.0182962529274,4.0177078444114365
111130,Powers of Ten (1977),Documentary,1977.0,170,4.029411764705882,4.017589605804022
3038,"Face in the Crowd, A (1957)",Drama,1957.0,797,4.020075282308658,4.017553707382093
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,1987.0,4595,4.0177366702937976,4.017299415313963
1244,Manhattan (1979),Comedy|Drama|Romance,1979.0,11253,4.01723984715187,4.017061342709755
2726,"Killing, The (1956)",Crime|Film-Noir,1956.0,2951,4.0176211453744495,4.016940539179916
947,My Man Godfrey (1936),Comedy|Romance,1936.0,2168,4.017066420664206,4.0161407429485205
6123,Sunless (Sans Soleil) (1983),Documentary,1983.0,449,4.020044543429844,4.015577410639228
162464,The Fifth Seal (1976),Drama|War,1976.0,33,4.075757575757576,4.015011777094052
30854,"River, The (He liu) (1997)",Drama,1997.0,33,4.075757575757576,4.015011777094052
32853,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",Documentary|War,1969.0,169,4.0266272189349115,4.014768492387671
5475,Z (1969),Drama|Mystery|Thriller,1969.0,917,4.01690294438386,4.014717532315878
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,1941.0,1778,4.015466816647919,4.014340119212524
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,2008.0,42033,4.013953322389551,4.0139056836493
3811,Breaker Morant (1980),Drama|War,1980.0,1944,4.014917695473251,4.013887673277643
778,Trainspotting (1996),Comedy|Crime|Drama,1996.0,36950,4.013924221921515,4.013870031722187
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,1995.0,1773,4.014946418499718,4.01381713363284
82,Antonia's Line (Antonia) (1995),Comedy|Drama,1995.0,2759,4.014135556361,4.013410145671239
194192,The Real Inglorious Bastards (2012),Documentary,2012.0,38,4.065789473684211,4.013135304957295
134244,Streetwise (1984),Documentary,1984.0,39,4.064102564102564,4.012814931665653
115122,What We Do in the Shadows (2014),Comedy|Horror,2014.0,4980,4.013152610441767,4.01275098598922
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,1972.0,707,4.015558698727015,4.012729777430595
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2009.0,16137,4.012517816198798,4.012393916116135
117444,Song of the Sea (2014),Animation|Children|Fantasy,2014.0,1738,4.013521288837745,4.012370926550743
192001,His Last Vow,(no genres listed),,41,4.060975609756097,4.0122188883323675
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,1953.0,1321,4.013626040878123,4.012112934390243
4325,"Night, The (Notte, La) (1960)",Drama,1960.0,500,4.015,4.011006797207752
120478,The Salt of the Earth (2014),Documentary,2014.0,332,4.016566265060241,4.010555126342191
6650,Kind Hearts and Coronets (1949),Comedy|Drama,1949.0,1247,4.012028869286287,4.010428672696792
97,"Hate (Haine, La) (1995)",Crime|Drama,1995.0,3623,4.010626552580734,4.01007597577884
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,1959.0,154,4.0227272727272725,4.009778283322383
116797,The Imitation Game (2014),Drama|Thriller|War,2014.0,26396,4.009793150477345,4.009717607856592
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,2003.0,619,4.012924071082391,4.009702757163111
7938,Winter Light (Nattvardsgästerna) (1963),Drama,1963.0,664,4.0120481927710845,4.009047165462901
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,2012.0,1228,4.010586319218241,4.008963749754709
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,1999.0,60439,4.008065983884578,4.0080330473056085
77846,12 Angry Men (1997),Crime|Drama,1997.0,1089,4.009641873278237,4.007814309989268
3504,Network (1976),Comedy|Drama,1976.0,7301,4.007875633474867,4.007603096288962
1199,Brazil (1985),Fantasy|Sci-Fi,1985.0,19441,4.007304151021038,4.007201841907024
116845,Valley Uprising (2014),Documentary,2014.0,73,4.034246575342466,4.007005495977224
126430,The Pacific (2010),Action|Adventure|Drama|War,2010.0,848,4.008844339622642,4.006500484939167
212062,Mollami (2019),Comedy|Drama,2019.0,2,5.0,4.006353049572949
221430,Nico the Unicorn (1998),Adventure|Children|Fantasy,1998.0,2,5.0,4.006353049572949
237368,Picture Perfect Royal Christmas (2019),Romance,2019.0,2,5.0,4.006353049572949
258017,Mungaru Male (2006),Comedy|Drama|Romance,2006.0,2,5.0,4.006353049572949
259387,Anatomy of Time (2021),Drama,2021.0,2,5.0,4.006353049572949
284567,Look At Me: XXXTENTACION (2022),Documentary,2022.0,2,5.0,4.006353049572949
251740,Twenty One Pilots: Livestream Experience (2021),(no genres listed),2021.0,2,5.0,4.006353049572949
178297,SMART: The Documentary (2016),(no genres listed),2016.0,2,5.0,4.006353049572949
140377,About Sarah,Drama,,2,5.0,4.006353049572949
249106,Coming Home for Christmas (2017),Romance,2017.0,2,5.0,4.006353049572949
186535,The Brooklyn Banker (2016),Action|Crime|Drama,2016.0,2,5.0,4.006353049572949
140369,War Arrow (1954),Adventure|Drama|Romance|War|Western,1954.0,2,5.0,4.006353049572949
266794,Winter Love Story (2019),Romance,2019.0,2,5.0,4.006353049572949
150766,One Track Heart: The Story of Krishna Das (2013),Documentary,2013.0,2,5.0,4.006353049572949
162022,The Mill on the Floss (1937),Drama,1937.0,2,5.0,4.006353049572949
159797,La muerte de Jaime Roldós (2013),Documentary,2013.0,2,5.0,4.006353049572949
186233,The Scavengers (1970),Drama,1970.0,2,5.0,4.006353049572949
208090,The Fallen of World War II (2015),Documentary|War,2015.0,2,5.0,4.006353049572949
139547,Placebo: Soulmates Never Die: Live in Paris 2003 (2004),(no genres listed),2004.0,2,5.0,4.006353049572949
222374,The Colossus of Destiny: A Melvins Tale (2016),Documentary,2016.0,2,5.0,4.006353049572949
202936,ReMoved (2013),Drama,2013.0,2,5.0,4.006353049572949
181765,Forbidden Love: The Unashamed Stories of Lesbian Lives (1992),Documentary,1992.0,2,5.0,4.006353049572949
246890,Forever in My Heart (2019),Romance,2019.0,2,5.0,4.006353049572949
254116,Fighting Tommy Riley (2005),Action|Adventure|Drama,2005.0,2,5.0,4.006353049572949
282537,The Engagement Plot (2022),Comedy|Romance,2022.0,2,5.0,4.006353049572949
205535,L'Isola di Medea (2016),(no genres listed),2016.0,2,5.0,4.006353049572949
240448,Eastman (2020),Drama|War,2020.0,2,5.0,4.006353049572949
213177,The Light in the Forest (1958),Adventure|Drama|Romance|Western,1958.0,2,5.0,4.006353049572949
222057,One Winter Proposal (2019),Romance,2019.0,2,5.0,4.006353049572949
226640,Zabardast (2018),Documentary,2018.0,2,5.0,4.006353049572949
133297,Genius on Hold (2013),(no genres listed),2013.0,2,5.0,4.006353049572949
243480,Jealousy Is My Middle Name (2002),Drama|Romance,2002.0,2,5.0,4.006353049572949
243482,Crazed Fruit (1981),Drama,1981.0,2,5.0,4.006353049572949
169232,Christmas on Salvation Street (2014),(no genres listed),2014.0,2,5.0,4.006353049572949
151865,Hart to Hart: Till Death Do Us Hart (1996),Crime|Drama|Mystery,1996.0,2,5.0,4.006353049572949
195003,Shattered (2017),Drama,2017.0,2,5.0,4.006353049572949
282155,My One True Love (2022),Comedy|Romance,2022.0,2,5.0,4.006353049572949
194941,Solitary (2016),Documentary,2016.0,2,5.0,4.006353049572949
152711,Who Killed Chea Vichea? (2010),Documentary,2010.0,2,5.0,4.006353049572949
193529,Traces of Smoke (1992),(no genres listed),1992.0,2,5.0,4.006353049572949
188925,8 Murders a Day (2011),(no genres listed),2011.0,2,5.0,4.006353049572949
171279,Robin Williams - Off the Wall (1978),(no genres listed),1978.0,2,5.0,4.006353049572949
266084,A Ring for Christmas (2020),Romance,2020.0,2,5.0,4.006353049572949
218541,American Gospel: Christ Alone (2018),Documentary,2018.0,2,5.0,4.006353049572949
238998,Entertaining Christmas (2018),Children|Romance,2018.0,2,5.0,4.006353049572949
137674,Fatal Memories (1992),Drama,1992.0,2,5.0,4.006353049572949
143422,2 (2007),Drama,2007.0,2,5.0,4.006353049572949
239614,A Song for Christmas (2017),Drama|Romance,2017.0,2,5.0,4.006353049572949
267646,"With Love, Christmas (2017)",Romance,2017.0,2,5.0,4.006353049572949
184283,Clipping Adam (2004),Children|Drama,2004.0,2,5.0,4.006353049572949
224565,One Winter Weekend (2018),Romance,2018.0,2,5.0,4.006353049572949
264766,Bill Burr: One Night Stand (2005),(no genres listed),2005.0,2,5.0,4.006353049572949
233409,The Santa Squad (2020),(no genres listed),2020.0,2,5.0,4.006353049572949
151793,My Last Year With The Nuns (2014),(no genres listed),2014.0,2,5.0,4.006353049572949
169818,FB: Fighting Beat (2007),Action,2007.0,2,5.0,4.006353049572949
287355,Patterns of Evidence: Journey to Mount Sinai II (2023),Documentary,2023.0,2,5.0,4.006353049572949
97673,56 Up (2012),Documentary,2012.0,240,4.014583333333333,4.006303356191289
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,1986.0,40182,4.006308794982828,4.006259342330238
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,1985.0,3839,4.00664235477989,4.006124814422882
183437,World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017),Animation|Sci-Fi,2017.0,166,4.018072289156627,4.006103644037451
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,1989.0,9704,4.006286067600989,4.006081332392159
50740,Seven Up! (1964),Documentary,1964.0,584,4.009417808219178,4.006016061771828
204304,Leningrad: Kolshik (2017),Action|Comedy,2017.0,3,4.666666666666667,4.005082439658359
195333,Tiger Boy (2012),Drama,2012.0,3,4.666666666666667,4.005082439658359
194212,Social Life of Small Urban Spaces (1988),(no genres listed),1988.0,3,4.666666666666667,4.005082439658359
171643,Jimi Plays Berkeley (2012),Documentary,2012.0,3,4.666666666666667,4.005082439658359
229835,Bending the Arc (2017),Documentary,2017.0,3,4.666666666666667,4.005082439658359
56548,All Passion Spent (1986),Drama,1986.0,3,4.666666666666667,4.005082439658359
201158,Run-Off (2016),Drama,2016.0,3,4.666666666666667,4.005082439658359
260925,Frank Zappa & The Mothers - Roxy - The Movie 1973 (2015),(no genres listed),2015.0,3,4.666666666666667,4.005082439658359
258553,Sarpatta Parambarai (2021),Action|Drama,2021.0,3,4.666666666666667,4.005082439658359
184557,Brigade Miscellaneous in the Mountains and at the Sea (1971),Comedy,1971.0,3,4.666666666666667,4.005082439658359
184559,Brigade Miscellaneous Steps In (1970),Comedy,1970.0,3,4.666666666666667,4.005082439658359
256477,Justice League: Secret Origins (2001),Action|Adventure|Animation|Sci-Fi,2001.0,3,4.666666666666667,4.005082439658359
